TripID,TripDuration,TripDistance,StartTime,EndTime,StartCenterlineID,StartCenterlineType,EndCenterlineID,EndCenterlineType,ObjectId
1363,210,378,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,17810,street,16642,street,249
1371,2979,6252,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,17396,street,,trail,250
1259,936,2434,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,,trail,,trail,251
1000,1002,2174,2019-05-13T06:00:00.000Z,2019-05-13T06:30:00.000Z,11507,street,11507,street,252
1001,1028,3521,2019-05-13T08:00:00.000Z,2019-05-13T08:30:00.000Z,17094,street,22618,street,253
1002,1272,2353,2019-05-13T08:30:00.000Z,2019-05-13T09:00:00.000Z,11507,street,11506,street,254
1263,915,2238,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,16979,street,17806,street,255
1003,454,1543,2019-05-13T09:00:00.000Z,2019-05-13T09:30:00.000Z,17095,street,16608,street,256
1279,407,1333,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,,trail,,trail,257
1004,262,913,2019-05-13T11:00:00.000Z,2019-05-13T11:30:00.000Z,16235,street,16059,street,258
1234,1169,4749,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,21617,street,17240,street,259
1005,212,821,2019-05-13T12:30:00.000Z,2019-05-13T12:30:00.000Z,17094,street,17317,street,260
1238,1691,4445,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,17613,street,17240,street,261
1006,1349,384,2019-05-13T12:30:00.000Z,2019-05-13T13:00:00.000Z,16658,street,11022,street,262
1247,134,109,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,17242,street,17242,street,263
1007,382,845,2019-05-13T13:00:00.000Z,2019-05-13T13:00:00.000Z,25970,street,18616,street,264
1249,1038,14,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,17053,street,19289,street,265
1009,196,432,2019-05-13T13:00:00.000Z,2019-05-13T13:00:00.000Z,18616,street,20562,street,266
1265,247,754,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,21646,street,14996,street,267
1008,298,948,2019-05-13T13:00:00.000Z,2019-05-13T13:00:00.000Z,11507,street,15145,street,268
1232,3894,105,2019-05-13T23:00:00.000Z,2019-05-14T00:00:00.000Z,13842,street,,trail,269
1010,219,14840,2019-05-13T14:00:00.000Z,2019-05-13T14:00:00.000Z,17317,street,17119,street,270
1235,2090,2172,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,17116,street,18922,street,271
1011,602,2071,2019-05-13T14:00:00.000Z,2019-05-13T14:30:00.000Z,15145,street,19436,street,272
1237,255,762,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,17242,street,21088,street,273
1012,130,207,2019-05-13T14:30:00.000Z,2019-05-13T14:30:00.000Z,17120,street,16701,street,274
1266,323,659,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,16631,street,17874,street,275
1013,1124,3227,2019-05-13T14:30:00.000Z,2019-05-13T15:00:00.000Z,17317,street,,trail,276
1269,428,1196,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,17477,street,14828,street,277
1014,421,7,2019-05-13T16:00:00.000Z,2019-05-13T16:00:00.000Z,20562,street,14827,street,278
1273,384,1187,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,17981,street,21842,street,279
1016,540,1852,2019-05-13T16:30:00.000Z,2019-05-13T16:30:00.000Z,11242,street,11090,street,280
1240,344,751,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,16643,street,26003,street,281
1022,1693,4794,2019-05-13T18:00:00.000Z,2019-05-13T18:30:00.000Z,14494,street,,trail,282
1252,415,1417,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,16903,street,15993,street,283
1020,2719,6170,2019-05-13T18:00:00.000Z,2019-05-13T18:30:00.000Z,16644,street,,trail,284
1272,212,119,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,,trail,,trail,285
1023,978,4658,2019-05-13T18:00:00.000Z,2019-05-13T18:30:00.000Z,11090,street,,trail,286
1276,358,860,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,17461,street,,trail,287
1017,2921,6737,2019-05-13T18:00:00.000Z,2019-05-13T18:30:00.000Z,11528,street,,trail,288
1280,2177,5627,2019-05-13T23:00:00.000Z,2019-05-14T00:00:00.000Z,,trail,,trail,289
1018,2870,6409,2019-05-13T18:00:00.000Z,2019-05-13T18:30:00.000Z,11528,street,,trail,290
1241,2504,4382,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,18611,street,17047,street,291
1019,2874,5655,2019-05-13T18:00:00.000Z,2019-05-13T18:30:00.000Z,11528,street,,trail,292
1253,227,24,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,15056,street,15056,street,293
1021,4770,8035,2019-05-13T18:00:00.000Z,2019-05-13T19:30:00.000Z,16644,street,17805,street,294
1257,7507,6968,2019-05-13T23:00:00.000Z,2019-05-14T01:00:00.000Z,,trail,17053,street,295
1024,4298,11230,2019-05-13T19:00:00.000Z,2019-05-13T20:00:00.000Z,21801,street,,trail,296
1261,294,396,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,20336,street,16797,street,297
1026,4210,11195,2019-05-13T19:00:00.000Z,2019-05-13T20:00:00.000Z,,trail,,trail,298
1270,242,1193,2019-05-13T23:00:00.000Z,2019-05-13T23:00:00.000Z,,trail,,trail,299
1025,4228,11206,2019-05-13T19:00:00.000Z,2019-05-13T20:00:00.000Z,,trail,,trail,300
1274,791,1748,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,21309,street,21309,street,301
1028,558,2628,2019-05-13T19:30:00.000Z,2019-05-13T19:30:00.000Z,16059,street,16785,street,302
1277,618,2764,2019-05-13T23:00:00.000Z,2019-05-13T23:30:00.000Z,,trail,16742,street,303
1031,416,1217,2019-05-13T19:30:00.000Z,2019-05-13T19:30:00.000Z,,trail,,trail,304
1293,7739,9170,2019-05-13T23:30:00.000Z,2019-05-14T01:30:00.000Z,21309,street,17709,street,305
1032,2666,4946,2019-05-13T19:30:00.000Z,2019-05-13T20:30:00.000Z,16235,street,16980,street,306
1306,789,2469,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,17346,street,19501,street,307
1029,645,1255,2019-05-13T19:30:00.000Z,2019-05-13T19:30:00.000Z,,trail,,trail,308
1308,408,1090,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,15993,street,16912,street,309
1027,553,2225,2019-05-13T19:30:00.000Z,2019-05-13T19:30:00.000Z,16235,street,16235,street,310
1315,2019,6091,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,17979,street,25565,street,311
1030,477,1100,2019-05-13T19:30:00.000Z,2019-05-13T19:30:00.000Z,,trail,,trail,312
1321,154,306,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,16912,street,17872,street,313
1033,160,505,2019-05-13T20:00:00.000Z,2019-05-13T20:00:00.000Z,17477,street,,trail,314
1328,273,848,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,20561,street,15554,street,315
1036,269,906,2019-05-13T20:00:00.000Z,2019-05-13T20:00:00.000Z,25935,street,21933,street,316
1335,675,1244,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,16780,street,18752,street,317
1340,760,1759,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,17050,street,15117,street,318
1035,4116,12819,2019-05-13T20:00:00.000Z,2019-05-13T21:00:00.000Z,19344,street,19344,street,319
1295,271,459,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,16615,street,16721,street,320
1034,4180,13110,2019-05-13T20:00:00.000Z,2019-05-13T21:00:00.000Z,19344,street,19344,street,321
1304,1099,3839,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,18754,street,22780,street,322
1312,2503,1347,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,17874,street,17183,street,323
1332,135,202,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,17874,street,19501,street,324
1282,2580,11061,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,19130,street,11745,street,325
1286,187,194,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,17461,street,16615,street,326
1292,184,524,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,17249,street,18754,street,327
1297,589,1768,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,,trail,15006,street,328
1305,588,2415,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,10886,street,13719,street,329
1317,983,2580,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,17242,street,17396,street,330
1318,3700,4140,2019-05-13T23:30:00.000Z,2019-05-14T00:30:00.000Z,16634,street,,trail,331
1319,217,501,2019-05-13T23:30:00.000Z,2019-05-13T23:30:00.000Z,16771,street,16780,street,332
1324,1012,5116,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,,trail,,trail,333
1331,396,1319,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,15177,street,17810,street,334
1333,374,1667,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,15177,street,17810,street,335
1288,2405,11131,2019-05-13T23:30:00.000Z,2019-05-14T00:00:00.000Z,19130,street,11745,street,336
1037,3217,759,2019-05-13T20:00:00.000Z,2019-05-13T21:00:00.000Z,19344,street,20124,street,337
1038,4541,2685,2019-05-13T20:00:00.000Z,2019-05-13T21:30:00.000Z,19502,street,19502,street,338
1049,2841,9468,2019-05-13T20:30:00.000Z,2019-05-13T21:00:00.000Z,,trail,,trail,339
1050,2839,9405,2019-05-13T20:30:00.000Z,2019-05-13T21:00:00.000Z,,trail,,trail,340
1052,164,128,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,21933,street,17116,street,341
1059,5072,8513,2019-05-13T20:30:00.000Z,2019-05-13T22:00:00.000Z,19130,street,19130,street,342
1039,200,167,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,,trail,,trail,343
1040,666,2337,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,21738,street,,trail,344
1041,987,3131,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,20125,street,,trail,345
1056,5267,8426,2019-05-13T20:30:00.000Z,2019-05-13T22:00:00.000Z,19130,street,19130,street,346
1057,145,503,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,16631,street,19845,street,347
1058,1510,3662,2019-05-13T20:30:00.000Z,2019-05-13T21:00:00.000Z,25281,street,15151,street,348
1044,1485,4951,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,25935,street,18379,street,349
1045,1102,3435,2019-05-13T20:30:00.000Z,2019-05-13T20:30:00.000Z,18092,street,13190,street,350
1381,256,650,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,15149,street,17837,street,351
1389,405,1202,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,16838,street,16614,street,352
1396,3659,7726,2019-05-14T00:00:00.000Z,2019-05-14T01:30:00.000Z,14996,street,21736,street,353
1344,554,1655,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,19869,street,20813,street,354
1352,6071,7565,2019-05-14T00:00:00.000Z,2019-05-14T01:30:00.000Z,16797,street,20336,street,355
1360,1253,1815,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,,trail,17396,street,356
1366,58,200,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,16777,street,17467,street,357
1373,1341,2696,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,,trail,,trail,358
1375,262,1322,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,,trail,17293,street,359
1385,255,660,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,18598,street,18598,street,360
1386,1174,1862,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,12299,street,12300,street,361
1345,522,1197,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,19869,street,20813,street,362
1347,657,1244,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,16238,street,19227,street,363
1357,1025,5534,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,22024,street,,trail,364
1361,5696,12126,2019-05-14T00:00:00.000Z,2019-05-14T01:30:00.000Z,18604,street,15569,street,365
1362,992,3251,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,,trail,11745,street,366
1365,938,5170,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,,trail,17661,street,367
1372,957,2269,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,17317,street,,trail,368
1377,873,3218,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,18604,street,17647,street,369
1384,1227,2681,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,17806,street,17977,street,370
1346,1569,1796,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,,trail,17396,street,371
1349,502,1779,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,25275,street,21222,street,372
1351,588,1901,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,21655,street,21850,street,373
1380,283,805,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,25782,street,16620,street,374
1383,2427,5307,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,375
1387,2696,5978,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,15569,street,15569,street,376
1395,702,1910,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,,trail,14691,street,377
1367,3423,3598,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,378
1370,2106,7628,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,17467,street,17594,street,379
1374,284,57,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,12299,street,18881,street,380
1378,867,3168,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,18604,street,17647,street,381
1382,2476,5504,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,382
1400,143,560,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,17429,street,16240,street,383
1343,1800,5650,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,,trail,13625,street,384
1356,565,940,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,12299,street,12299,street,385
1364,151,524,2019-05-14T00:00:00.000Z,2019-05-14T00:00:00.000Z,17810,street,16642,street,386
1368,3479,3532,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,387
1379,1377,7122,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,15601,street,16080,street,388
1388,2647,6071,2019-05-14T00:00:00.000Z,2019-05-14T01:00:00.000Z,15036,street,15569,street,389
1390,971,1830,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,19306,street,12299,street,390
1392,1364,6007,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,11745,street,13920,street,391
1397,1674,1153,2019-05-14T00:00:00.000Z,2019-05-14T00:30:00.000Z,16904,street,17874,street,392
1409,862,587,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,17240,street,17436,street,393
1410,27,9,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,22498,street,22498,street,394
1417,350,637,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,20918,street,17244,street,395
1419,1893,3512,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,19346,street,16712,street,396
1424,649,1219,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,21309,street,16913,street,397
1425,440,715,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,17396,street,,trail,398
1435,224,894,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,17723,street,16894,street,399
1441,372,492,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,400
1637,851,1797,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,19488,street,19488,street,401
1443,2281,2956,2019-05-14T00:30:00.000Z,2019-05-14T01:30:00.000Z,17113,street,,trail,402
1641,3028,4656,2019-05-14T02:30:00.000Z,2019-05-14T03:30:00.000Z,16191,street,,trail,403
1408,2902,5650,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,17206,street,17874,street,404
1643,788,912,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,15988,street,16591,street,405
1506,1136,3229,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,11281,street,16079,street,406
1412,1532,3212,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,407
1648,7663,6030,2019-05-14T02:30:00.000Z,2019-05-14T05:00:00.000Z,19562,street,19500,street,408
1510,2302,5219,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,19562,street,14831,street,409
1413,304,829,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,20813,street,16909,street,410
1651,448,1636,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,19901,street,16721,street,411
1518,618,1454,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,16220,street,20560,street,412
1433,471,1436,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,21309,street,17124,street,413
1610,434,185,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,,trail,17113,street,414
1537,471,1179,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,,trail,,trail,415
1434,1421,3213,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,15178,street,17108,street,416
1631,2569,5743,2019-05-14T02:30:00.000Z,2019-05-14T03:30:00.000Z,17317,street,25456,street,417
1538,278,505,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,21866,street,21866,street,418
1436,386,896,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,15556,street,16742,street,419
1650,352,1190,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,20336,street,16885,street,420
1540,913,676,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,17474,street,16615,street,421
1438,225,1141,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,422
1605,973,3291,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,25935,street,,trail,423
1547,239,465,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,16719,street,22155,street,424
1403,668,1882,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,21222,street,15178,street,425
1607,1034,2945,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,,trail,16946,street,426
1556,1273,4009,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,17105,street,22066,street,427
1431,214,988,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,25192,street,14848,street,428
1615,4058,4532,2019-05-14T02:30:00.000Z,2019-05-14T03:30:00.000Z,17872,street,16763,street,429
1523,4525,7165,2019-05-14T01:30:00.000Z,2019-05-14T02:30:00.000Z,16632,street,21309,street,430
1407,3341,5730,2019-05-14T00:30:00.000Z,2019-05-14T01:30:00.000Z,17240,street,19544,street,431
1624,407,1367,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,17255,street,17255,street,432
1526,4434,7588,2019-05-14T01:30:00.000Z,2019-05-14T02:30:00.000Z,21309,street,21309,street,433
1414,234,616,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,17477,street,25782,street,434
1625,3089,5722,2019-05-14T02:30:00.000Z,2019-05-14T03:30:00.000Z,17206,street,25456,street,435
1527,2682,5514,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,14840,street,20986,street,436
1405,1783,3820,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,437
1626,1205,4242,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,,trail,21093,street,438
1529,1251,215,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,,trail,,trail,439
1411,2726,5463,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,17874,street,17206,street,440
1627,601,1711,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,,trail,25456,street,441
1530,657,822,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,20918,street,25965,street,442
1418,1960,7555,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,17661,street,14640,street,443
1629,881,2484,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,17053,street,15149,street,444
1541,906,1262,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,17474,street,17341,street,445
1422,1301,4394,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,,trail,25176,street,446
1640,3062,4099,2019-05-14T02:30:00.000Z,2019-05-14T03:30:00.000Z,16191,street,,trail,447
1504,1724,3062,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,,trail,22720,street,448
1423,954,1181,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,,trail,,trail,449
1652,420,1511,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,17131,street,17341,street,450
1531,2869,1772,2019-05-14T01:30:00.000Z,2019-05-14T02:30:00.000Z,,trail,,trail,451
1429,983,4605,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,15178,street,17874,street,452
1606,97,78,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,,trail,,trail,453
1532,381,639,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,16643,street,17723,street,454
1442,1029,2392,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,21338,street,21338,street,455
1608,381,1179,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,17813,street,17794,street,456
1539,988,2962,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,25415,street,21735,street,457
1402,723,2199,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,16205,street,15178,street,458
1613,173,52,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,15569,street,15569,street,459
1553,1568,2929,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,17643,street,15057,street,460
1415,392,334,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,16211,street,16211,street,461
1618,1134,1396,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,17594,street,16185,street,462
1513,67,170,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,22498,street,25672,street,463
41187,3678,407,2019-05-14T00:30:00.000Z,2019-05-14T02:00:00.000Z,,trail,,trail,464
1620,476,1192,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,21655,street,17361,street,465
1519,71,3,2019-05-14T01:30:00.000Z,2019-05-14T01:30:00.000Z,25764,street,,trail,466
1406,3337,7961,2019-05-14T00:30:00.000Z,2019-05-14T01:30:00.000Z,25964,street,21736,street,467
1623,1283,4247,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,,trail,21093,street,468
1520,2429,6654,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,,trail,16704,street,469
1420,3559,7121,2019-05-14T00:30:00.000Z,2019-05-14T01:30:00.000Z,19227,street,17709,street,470
1642,865,2533,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,21655,street,18379,street,471
1534,1379,2891,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,21223,street,20011,street,472
1427,16,98,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,15178,street,15178,street,473
1616,2162,5187,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,15894,street,16221,street,474
1543,1121,5261,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,18754,street,16458,street,475
1430,350,532,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,17396,street,,trail,476
1619,946,1151,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,18752,street,18170,street,477
1551,594,1831,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,22649,street,21309,street,478
1444,1146,37,2019-05-14T00:30:00.000Z,2019-05-14T01:00:00.000Z,12930,street,13232,street,479
1636,377,529,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,26096,street,19562,street,480
1509,3208,6358,2019-05-14T01:30:00.000Z,2019-05-14T02:00:00.000Z,17729,street,19673,street,481
1404,811,4171,2019-05-14T00:30:00.000Z,2019-05-14T00:30:00.000Z,25565,street,,trail,482
1736,1458,2057,2019-05-14T04:00:00.000Z,2019-05-14T04:30:00.000Z,,trail,,trail,483
1639,557,1592,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,16620,street,16901,street,484
1645,429,1195,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,20336,street,16885,street,485
1609,377,1535,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,22066,street,17794,street,486
1617,1271,2615,2019-05-14T02:30:00.000Z,2019-05-14T02:30:00.000Z,17709,street,21848,street,487
1633,661,837,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,17116,street,21933,street,488
1644,1474,5608,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,19901,street,19286,street,489
1647,7681,6163,2019-05-14T02:30:00.000Z,2019-05-14T05:00:00.000Z,19562,street,16911,street,490
1630,1392,4672,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,14996,street,20607,street,491
1632,2192,5507,2019-05-14T02:30:00.000Z,2019-05-14T03:00:00.000Z,17317,street,17874,street,492
